"author_handle","likes","mentions","permalink","shares","source_favorites","source_followers","source_following","tags","main"
"FestimagesNatur","0.0","","https://www.twitter.com/FestimagesNatur/status/997913971809292290","0.0","2528.0","598","946.0","['abeilles', 'essaimage', 'essaims', 'meteo', 'miel']","Pour moi c'est la saison de la récolte de #miel et des #essaims : qui dit chaleur dit #essaimage en mai ( un peu en avril et en juin). Les #abeilles ne connaissent ni les week-end ni les jours fériés : c'est la #meteo qui les influence et qui dicte mon travail, tout comme vous"
"Zehub","0.0","","https://www.twitter.com/Zehub/status/997781879750385665","2.0","1446.0","6184","615.0","['abeilles', 'apiculteurs', 'butineuses', 'slovènes']","Décorer les ruches, placer les #abeilles locales sous protection du gouvernement et même, s'endormir à leurs côtés, les #apiculteurs #slovènes se mettent en quatre pour bichonner leurs #butineuses, considérées depuis des siècles comme un trésor national https://www.sciencesetavenir.fr/nature-environnement/heureux-comme-une-abeille-en-slovenie_124098?xtor=RSS-15&utm_medium=social&utm_source=twitter …"
"activistes_am","0.0","","https://www.twitter.com/activistes_am/status/997812048011628546","0.0","0.0","0","0.0","['SERAF', 'abeilles', 'cascad', 'madeinFrance', 'miel', 'montebourg', 'ruche']",".@montebourg #cascad #ruche repeuplement des #abeilles #miel #madeinFrance #SERAF #montebourg"
"Corse_Matin","0.0","","https://www.twitter.com/Corse_Matin/status/997914807725674497","0.0","253.0","48312","233.0","['abeilles']","‌🌍 La protection des #abeilles nécessaire à la sécurité alimentaire, selon la FAO et l'UE http://sur.corsematin.com/7lCE-luIy "
"Sylvie_Goddyn","2.0","","https://www.twitter.com/Sylvie_Goddyn/status/995610870926409728","4.0","272.0","3958","420.0","['ColloqueENL', 'HéninBeaumont', 'abeilles', 'néonicotinoïdes']","Je suis heureuse et honorée de participer au #ColloqueENL à #HéninBeaumont, où je rappelle mon combat, au Parlement européen, en faveur des #abeilles et pour l’interdiction des substances #néonicotinoïdes, nocives pour l’environnement et la santé des hommes."
"Scimmia08","0.0","","https://www.twitter.com/Scimmia08/status/995600570089201665","0.0","0.0","0","0.0","['abeilles', 'sauvonslesabeilles']","C'est important !!! Partagez autour de vous please !!! #abeilles #sauvonslesabeilles"
"SecretNewsInfo","0.0","","https://www.twitter.com/SecretNewsInfo/status/995683095461457920","0.0","20.0","18","49.0","['abeilles', 'chômeurs']","Bientôt des #chômeurs pollinisateurs pour remplacer les #abeilles Vous verrez : bientôt on s'entre-tuera pour du miel de chômeurs ... et on regrettera le temps où la France se disputait pour un simple pot de Nutella en promo..."
"L_MacHentel","0.0","['SumOfUs_Fr']","https://www.twitter.com/L_MacHentel/status/996314336271400965","0.0","0.0","9","94.0","['abeilles', 'néonicotinoïdes', 'pétition']","Nous n’avons jamais été aussi près de sauver les #abeilles en Europe http://sumof.us/410786748t  #pétition #néonicotinoïdes via @SumOfUs_Fr"
"NatProBe","0.0","","https://www.twitter.com/NatProBe/status/996264018049462272","0.0","84.0","284","957.0","['abeilles', 'miel']","de semer et planter des plantes attractives pour les #abeilles sur des surfaces de 10 à 15 ha pour produire du #miel tout en favorisant la biodiversité dans nos campagnes. https://walloniesanspesticides.com/planbee/boutique/ …"
"NatProBe","0.0","","https://www.twitter.com/NatProBe/status/996264016870768641","0.0","84.0","284","957.0","['abeilles', 'semences']","Semons des fleurs pour sauver les #abeilles ! 🐝🐝🐝 ✅✅✅Découvrez notre boutique en ligne! En achetant les #semences Nature & Progrès, vous soutenez également le Plan Bee. ➡️➡️Le Plan Bee est projet qui vise à étudier la faisabilité agronomique, apicole et économique"
"LeoAuteur","3.0","","https://www.twitter.com/LeoAuteur/status/996344687677108224","7.0","464.0","116803","81811.0","['abeilles', 'environnement']","Les #abeilles à bout de souffle http://www.parismatch.com/Actu/Environnement/Les-abeilles-a-bout-de-souffle-1486880 … #environnement"
"UNAFapiculture","2.0","['JLabbeSenat', 'StTRAVERT']","https://www.twitter.com/UNAFapiculture/status/996411662684049410","0.0","243.0","667","360.0","['abeilles', 'mortalités']","En ce moment, question de @JLabbeSenat sur les #mortalités d'#abeilles au Ministre @StTRAVERT"
"RemDumDum","0.0","","https://www.twitter.com/RemDumDum/status/996406970671419392","0.0","3211.0","4359","424.0","['abeilles']","Utilisation de dispositifs de surveillance des colonies pour évaluer les effets de l'utilisation des terres et de la valeur nutritive des fourrages sur la santé des #abeilles"
"EcoReso_com","0.0","","https://www.twitter.com/EcoReso_com/status/996342715121111040","0.0","0.0","0","0.0","['DD', 'ESS', 'Rougealevres', 'SABOT', 'abeilles', 'beaute', 'bienetre', 'bio', 'causeanimale', 'circuitcourt', 'cochenilles', 'commerceequitable', 'ecologie', 'environnement', 'naturel', 'sansGLO', 'sante', 'vegan', 'vegetarien', 'zerodechet']","#Rougealevres #vegan💄sans #cochenilles, sans cire d'#abeilles🐛🐝https://eco-reso.com/blog/2018/04/03/rouge-a-levres-vegan-six-collections-a-decouvrir/ …👄 (http://msn.com ) #bienetre #ecologie #vegetarien #naturel #SABOT #sante #causeanimale #bio #circuitcourt #commerceequitable #environnement #zerodechet #ESS #DD #sansGLO #beaute"
"YsaLevasseur","0.0","['Figaro_Economie']","https://www.twitter.com/YsaLevasseur/status/996369356337696769","0.0","325.0","229","361.0","['abeilles', 'apiculteur', 'bees']","#bees stop au massacre : après la mort de 2 millions de ses #abeilles, un #apiculteur alerte et mobilise http://www.lefigaro.fr/conso/2018/05/15/20010-20180515ARTFIG00022-apres-la-mort-de-2-millions-de-ses-abeilles-un-apiculteur-alerte-et-mobilise.php … via @Figaro_Economie"
"PlumeChagrine","0.0","['N_Hulot']","https://www.twitter.com/PlumeChagrine/status/997326482463772673","0.0","12.0","2","0.0","['Hulot', 'abeilles', 'gouvernement', 'écologie']","#Hulot Le ministre de l' #écologie @N_Hulot est miné par des questions existentielles : peut-on être militant à l'extérieur d'un #gouvernement et être confronté aux dures réalités à l'intérieur ? That is the question ! Maya l' #abeilles comprend son dilemme"
"ApicultureSR","0.0","","https://www.twitter.com/ApicultureSR/status/997553715145072640","0.0","46.0","298","144.0","['abeilles', 'quebec']","Hiver fatal pour les #abeilles québécoises 💔💔😢 #quebec"
"InterregFWVL","7.0","","https://www.twitter.com/InterregFWVL/status/997463311007539201","7.0","75.0","383","377.0","['SAPOLL', 'abeilles', 'agriculture', 'biodiversite', 'pollinisateurs']","Le projet du mois est en ligne! Ce 20/05, célébrez la Journée Mondiale des #abeilles. Pour l'occasion, voici une infographie sur #SAPOLL, un projet qui agit pour la conservation des #pollinisateurs sauvages de nos régions 🐝🦋 👉 https://bit.ly/2IxmKTg  #agriculture #biodiversite"
"LegalWorld_fr","0.0","['7sur7']","https://www.twitter.com/LegalWorld_fr/status/997391658630205441","0.0","86.0","1321","323.0","['abeilles']","La justice européenne valide les mesures pour protéger les #abeilles https://www.7sur7.be/7s7/fr/2668/Especes-Menacees/article/detail/3425277/2018/05/17/La-justice-europeenne-valide-les-mesures-pour-proteger-les-abeilles.dhtml … via @7sur7"
"GARREAU75","1.0","['Bayer']","https://www.twitter.com/GARREAU75/status/997384783704489984","1.0","10327.0","10646","5269.0","['Néonicotinoïdes', 'abeilles', 'justice', 'protéger']","#Néonicotinoïdes : la #justice européenne déboute @Bayer et choisit de #protéger les #abeilles http://sco.lt/8AKnyb "
"PhyNbreDor","1.0","['ThePOSITIVR']","https://www.twitter.com/PhyNbreDor/status/997532848419680257","0.0","0.0","0","0.0","['abeilles', 'fleurs']","La piste des #fleurs 🌼 pour sauver les #abeilles 🐝 et les autres.. https://positivr.fr/?p=99648  via @ThePOSITIVR"
"papierjaponais","0.0","","https://www.twitter.com/papierjaponais/status/997489912541835264","0.0","385.0","98","279.0","['abeilles', 'biodiversity', 'pesticide']","Epandage de #pesticide le lundi. Mardi, mercredi et jeudi il pleut. Aujourd'hui sous le soleil, nouvel épandage de pesticide. Pourrions nous former de vrais agriculteurs ! #abeilles #biodiversity"
"Pour_Demain","0.0","","https://www.twitter.com/Pour_Demain/status/997376983179948032","0.0","0.0","0","0.0","['abeilles', 'local', 'miel']","Le printemps est bien installé. Les #abeilles s'affairent à leurs tâches pour nous concocter leur #miel. Oui, mais faut-il encore reconnaître le vrai du faux. Le #local de l'international. Et le bon du mauvais. Explications en vidéo :"
"fenaco","0.0","","https://www.twitter.com/fenaco/status/997398870102552576","0.0","0.0","0","0.0","['abeilles']","Journée mondiale des #abeilles : En route avec la « plus grande ruche du monde » (vidéo!)."
"recherche_anima","0.0","","https://www.twitter.com/recherche_anima/status/997483219544084482","0.0","325.0","3018","1040.0","['Nosémose', 'abeilles', 'probiotiques', 'ruche']","#Nosémose #ruche: l'ajout de #probiotiques à la nourriture des #abeilles les rend + résistantes à cette infection fongique. Jusqu'à 40% de mortalité en moins ! http://ow.ly/jOjy30k3tjU "
"VoixEurope","1.0","['ChloeLourenco', 'EUCouncil', 'Obs_Abeilles', 'EU_ENV', 'MireilledOrnano', 'INRAbeilles']","https://www.twitter.com/VoixEurope/status/996692156847984640","1.0","0.0","0","0.0","['Conseil', 'ParlementEuropéen', 'abeilles']","🇪🇺 La protection des #abeilles, thème hautement important pour l'environnement. Après le #ParlementEuropéen, c'est au tour du #Conseil de statuer sur le sujet. Récit avec @ChloeLourenco ⤵️ @EUCouncil @Obs_Abeilles @EU_ENV @MireilledOrnano @INRAbeilles"
"BIOmanu59","0.0","['JJBourdin_RMC', 'terresoleopro']","https://www.twitter.com/BIOmanu59/status/996630324049252352","0.0","1483.0","190","169.0","['BourdinDirect', 'abeilles', 'colza', 'francais', 'pasdepalmedansnosvoitures', 'pollen']","Le #colza c'est du biodiesel sans la déforestation et avec un bon coproduit : le tourteau de colza, pour nourrir les animaux sans OGM et du #pollen #francais pour #abeilles @JJBourdin_RMC #BourdinDirect @terresoleopro #pasdepalmedansnosvoitures"
"SebastienM","0.0","['StTRAVERT', 'agnesbuzyn']","https://www.twitter.com/SebastienM/status/996869502154559489","0.0","252.0","1341","1434.0","['EGAlim', 'abeilles', 'glyphosate', 'pesticides']","Résumons les positions sur les #pesticides du gvt: Pour @StTRAVERT il n'est pas établi qu'ils tuent les #abeilles Pour @agnesbuzyn il n'est pas établi qu'ils causent des maladies aux agriculteurs. Pourquoi interdire ce si beau #glyphosate qui n'est responsable de rien? #EGAlim"
"france3Bretagne","29.0","","https://www.twitter.com/france3Bretagne/status/996728106844086272","37.0","990.0","58824","859.0","['abeilles', 'bretons']","Mortalité effarante des #abeilles : les apiculteurs #bretons en appelle au ministre de l'environnement https://france3-regions.francetvinfo.fr/bretagne/cotes-d-armor/saint-brieuc/mortalite-effarante-abeilles-apiculteurs-bretons-appelle-au-ministre-environnement-1476165.html …"
"7apoitiers","0.0","","https://www.twitter.com/7apoitiers/status/996672734498258944","1.0","496.0","6127","483.0","['France', 'abeilles']","L’Europe vient d’interdire trois insecticides puissants utilisés en agriculture. Cette décision vient à point nommé, alors que la mortalité des #abeilles atteint des sommets en #France. Moins touchée,... http://www.7apoitiers.fr/enquete/2617/abeilles-l-rsquo-hecatombe-continue …"
"evandamme","0.0","","https://www.twitter.com/evandamme/status/996711684512321536","0.0","13.0","871","866.0","['abeilles', 'apiculture', 'parcdisle', 'pollen', 'savethebees', 'slowmotion']","RT hostabee: Belle activé hier après-midi devant les ruches de AggloStQuentin de belles rentrées de nectar et de #pollen #abeilles #slowmotion #apiculture #parcdisle #savethebees"
"MounFor","1.0","","https://www.twitter.com/MounFor/status/996699158277967872","1.0","5672.0","184","532.0","['Hulot', 'Monsanto', 'NDDL', 'abeilles', 'imposteur', 'nucleaire', 'zadistes']","#Hulot on attend des décisions fortes. Mais c'est un mouvement du genou. Pas de couilles. #abeilles #Monsanto #zadistes #NDDL #nucleaire et tout le reste. Et dire qu'il va toucher une retraite de ministre alors qu'il n'a rien fait. #imposteur"
"BreizhOfficiel","0.0","['LCP', 'gblardone']","https://www.twitter.com/BreizhOfficiel/status/996820668133015552","1.0","32226.0","9002","3188.0","['abeilles']","Ce n’est pas parce que les #abeilles disparaissent partout en grand nombre qu’il faut généraliser... 🐝 Via @LCP et @gblardone"
"RTE_med","0.0","","https://www.twitter.com/RTE_med/status/997413881130770432","0.0","388.0","532","438.0","['Fetedelanature', 'Marseille', 'abeilles', 'biodiversité', 'insecte']","#Fetedelanature les bureaux de nos nouvelles recrues sont prêts pour leur arrivée !😉 11 ruches sont installées sur le toit de notre site de #Marseille 🐝🐝 #abeilles #insecte #biodiversité"
"WabinessBenelux","0.0","","https://www.twitter.com/WabinessBenelux/status/997374021669998592","0.0","0.0","0","0.0","['abeilles']","A noter: La décision de l'UE d'interdire l'utilisation de 3 pesticides néonicotinoïdes sur son sol dès janvier 2019, afin de permettre le ""sauvetage"" européen des #abeilles, a été confirmée par la justice."
"ApicultureSR","0.0","","https://www.twitter.com/ApicultureSR/status/997508467127717888","0.0","46.0","298","144.0","['abeilles', 'quebec']","Hiver fatal pour les #abeilles québécoises 💔💔😢 #quebec http://www.lapresse.ca/environnement/201805/14/01-5181738-hiver-fatal-pour-les-abeilles-quebecoises.php …"
"lucie72enmarche","0.0","","https://www.twitter.com/lucie72enmarche/status/997431526085287936","0.0","0.0","0","0.0","['abeilles', 'glyphosate']","On attend quoi ? Qu’il n’y ait plus du tout d’abeille en France? Dans plusieurs régions on n’a pas vu une seule abeille depuis la fin de l’hiver. Il y a urgence #glyphosate #abeilles . D’ailleurs AVIS DE RECHERCHE :vous avez vu des abeilles proches de chez vous? Postez un com!"
"hostabee","1.0","","https://www.twitter.com/hostabee/status/997461022008111105","0.0","3177.0","699","470.0","['abeilles']","La puissance d'émission de notre solution est quasi-nulle, le signal est unidirectionnel et une fréquence d'envoi d'une fois par heure, B-Keep est complètement inoffensif sur les #abeilles. On peut l'installer dans une ruche kenyane entre deux barrettes."
"vitrinebio","0.0","","https://www.twitter.com/vitrinebio/status/997503401448628225","0.0","0.0","84","118.0","['abeilles', 'probiotiques']","Des #probiotiques pour baisser la mortalité des #abeilles !"
"FCSRovaltain","0.0","","https://www.twitter.com/FCSRovaltain/status/997512082529701888","0.0","32.0","163","236.0","['THESE', 'abeilles']","OFFRE DE #THESE Vous voulez faire une thèse et sauver les #abeilles !!! Une offre du laboratoire EPOC et de l'ANSES faite pour vous. https://www.abg.asso.fr/fr/candidatOffres/show/id_offre/77983 …"
"PlumeChagrine","0.0","","https://www.twitter.com/PlumeChagrine/status/997151902046437376","0.0","12.0","2","0.0","['EnMarche', 'abeilles', 'agriculture', 'biodiversité', 'nature', 'neonicotinoids', 'pollution']","#abeilles #neonicotinoids #nature #biodiversité #pollution #agriculture https://www.futura-sciences.com/planete/actualites/zoologie-neonicotinoides-risque-abeilles-confirme-37838/ … https://www.francetvinfo.fr/politique/gouvernement-d-edouard-philippe/nicolas-hulot-quel-avenir-au-gouvernement_2755577.html … De la difficulté de militer à l'extérieur et de gouverner à l'intérieur .Il y a loin de la coupe aux lèvres ... #EnMarche"
"Swiss_Pepita","0.0","['ouestfrance']","https://www.twitter.com/Swiss_Pepita/status/997032891199598593","0.0","25325.0","1127","2014.0","['Pesticides', 'abeilles']","#Pesticides tueurs d'#abeilles. La justice européenne confirme les restrictions https://www.ouest-france.fr/europe/ue/pesticides-tueurs-d-abeilles-la-justice-europeenne-confirme-les-restrictions-5764377 … via @ouestfrance"
"BeeApi_Asso","0.0","['EDFCHINON']","https://www.twitter.com/BeeApi_Asso/status/997044342589190144","0.0","0.0","0","0.0","['Apiculture', 'abeilles', 'biodiversite', 'miel', 'partenariatCPIE', 'partenariatEDF']","Devinette: que se passe-t-il devant @EDFCHINON ? #partenariatEDF #partenariatCPIE #Apiculture #abeilles #miel #biodiversite"
"WWF_Suisse","0.0","","https://www.twitter.com/WWF_Suisse/status/997099512840835073","0.0","436.0","3672","350.0","['abeilles', 'insecticides']","🐝 RT @letemps: La justice européenne confirme l’interdiction d’#insecticides nocifs pour les #abeilles https://www.letemps.ch/sciences/justice-europeenne-confirme-linterdiction-dinsecticides-nocifs-abeilles?utm_source=dlvr.it&utm_medium=twitter … 🐝"
"marie_boedec","0.0","","https://www.twitter.com/marie_boedec/status/997139978865008640","0.0","0.0","0","0.0","['abeilles', 'glyphosate']","Trop c'est trop. Nous dire que tout va bien madame la marquise qd nos abeilles sont en train de disparaître, c'est du f... de gu... Monsieur le Ministre de l'agriculture. On ne veut pas de vous, vous empoisonnez nos enfants. #abeilles #glyphosate"
"Salondelagri","2.0","","https://www.twitter.com/Salondelagri/status/997052190522036225","0.0","706.0","10446","838.0","['SIA2018', 'abeilles', 'jeudiphoto']","Ça butine, ça butine autour de la ruche du #SIA2018 qui vient tout juste d'être installée ! Pour rappel nous avons sauvé 15 000 #abeilles ! 🐝 Première récolte ➡️ fin d'été 2018 ! 😋 #jeudiphoto"
"erlea2904","0.0","","https://www.twitter.com/erlea2904/status/996083626394771456","0.0","16523.0","3958","2392.0","['abeilles', 'pesticides']","Ca démontre bien la limite du ""C'est en changeant nos pratiques perso et au niveau local bla bla bla qu'on changera le monde. NON. Il faut une politique globale, des lois, etc. Et pour les #abeilles --> l'interdiction des #pesticides"
"gabrielkenedi","0.0","['actutoulouse']","https://www.twitter.com/gabrielkenedi/status/996084140473798657","1.0","4.0","289","540.0","['Toulouse', 'abeilles']","Au sud-ouest de #Toulouse, un apiculteur perd deux millions d'#abeilles à cause d'un épandage https://actu.fr/?p=16783969  via @actutoulouse"
"Bourg_en_Bresse","0.0","","https://www.twitter.com/Bourg_en_Bresse/status/995958704682958853","0.0","1208.0","1301","1458.0","['abeilles', 'ruches']","Quatre nouvelles #ruches ont été mises en place sur l’extension du cimetière de Bourg. Bienvenue à ces milliers d'#abeilles utiles notamment pour la pollinisation et qui souffrent de l'usage des pesticides entraînant augmentation de la mortalité et baisse de la production de miel"
